,page_url,image_url,author,title,annotation,genre
250,https://www.biblio-globus.ru/product/10774924,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10774924.jpg,Донцова  Д.А.,Вакантное место райской птички,"Правда ли, что некоторые дома приносят своим владельцам горе? Даша Васильева не боится черных кошек, не опасается цифры тринадцать, любит понедельники и не верит в проклятые дома. Но особняк, который соседствует с ее коттеджем, на самом деле несчастливый. В нем постоянно меняются хозяева и со всеми произошло нечто нехорошее. Вот и сейчас у Карины Буркиной, очередной владелицы злосчастного подмосковного дворца, пропал младший сын Валерий. Свекровь хозяйки Светлана Алексеевна прибежала к Даше за помощью. Васильева согласилась помочь Буркиным. И тут выясняется, что полковник Дегтярев давно знает эту семью, и познакомился с ними при весьма странных обстоятельствах: много лет назад Светлана Алексеевна, попросила Дегтярева помочь изменить фамилию невестки, а внуку Кирюше еще и отчество! Даша уверена, что эти ниточки из прошлого помогут в поисках Валерия. Но сейчас она понимает как справедлива пословица: маленькие детки - маленькие бедки, подросли детки - подросли и бедки.",Иронические детективы
251,https://www.biblio-globus.ru/product/10906848,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10906848.jpg,Логунова Е.И. ,"Маска, я вас знаю!","Писательница Елена и ее боевая подружка Ирка снова в деле! Выходя от Лены, Ирка случайно попала в подвал и заметила там труп, любовно упакованный в синий мешок для мусора. Но, вернувшись туда вместе, подруги ничего не обнаружили! А вскоре в доме, где живет Лена, произошло несколько странных событий: соседи одновременно получили компромат на свои вторые половинки. В одной семье это закончилось трагически: бизнесмен Золотухин умер во время ссоры. Причиной смерти стал яд, которым оказался начинен зуб несчастного! Неужели это такой изощренный способ покончить с собой? Что-то подсказывает сыщицам: не все так просто!",Иронические детективы
252,https://www.biblio-globus.ru/product/10894771,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10894771.jpg,Донцова Д.А. ,Родословная до седьмого полена. Гороскоп птицы Феникс,"Родословная до седьмого поленаНичего себе пердимонокль! Оказывается, рядом с домом любительницы частного сыска Даши Васильевой расположены «графские развалины». Случайно обнаружившая их Даша наткнулась рядом с ними на надгробные плиты и труп молодого мужчины! Конечно, Васильевой к трупам не привыкать! Но это был уже явный перебор, ведь утром того же дня на пороге Дашиного дома скончалась совершенно незнакомая женщина, зачем-то заявившаяся к ней в гости.  Полковник Дегтярев категорически не хочет посвящать Дашу в детали расследования, и любительница частного сыска решает распутать загадочное со всех сторон дело сама и утереть полковнику нос!..Гороскоп птицы ФениксПодруга, как всегда, подбросила проблему – попросила на время приютить ее папу и маленькую собачку. Так в доме Евлампии Романовой поселился профессор психологии Барабан Сосисович, как его дружно принялись называть все члены семьи, и чихуахуа Антонина. И вот теперь холодильник забит одними сосисками, Лампа выращивает какое-то диковинное растение и круглосуточно слушает детские музыкальные книжки. А ей, между прочим, преступников надо ловить. В их с Максом детективное агентство обратилась Елена Рыльская, у которой погибла за короткий срок вся семья, и количество жертв продолжает расти. Только Евлампия поговорит с полезным свидетелем, как тот сразу оказывается на больничной койке или в морге. Что же такое происходит? И при чем здесь дорогущие шоколадные конфеты?..",Иронические детективы
253,https://www.biblio-globus.ru/product/10894173,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10894173.jpg,Калинина Д.А. ,Скрипичный ключ к счастью,"Юная сыщица Саша осталась без детективного расследования и загрустила. Чтобы развеять хандру, она решила повторить музыкальные композиции Шерлока Холмса на скрипке. Вот тут-то новое расследование и нашло девушку – к Саше по ошибке попала бесценная скрипка, стоящая целое состояние. А на следующую ночь к Саше домой проникли злоумышленники, и инструмент под уникальным именем Ярослава без следа исчез…",Иронические детективы
254,https://www.biblio-globus.ru/product/10894178,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10894178.jpg,Александрова Н.Н. ,Украшение китайской бабушки,"Древние китайские легенды рассказывают о прекрасной императрице Сяо Линь, покончившей с собой в день, когда она увидела на своем лице первую морщинку. Эти же легенды утверждают, что императрица обладала удивительным артефактом – Кольцом Змея, которое хранило тайну вечной жизни. Многие века за Кольцом Змея велась охота, но никому так и не удалось его найти. Ну и кому же не захочется навсегда отказаться от старости, морщин, подагры и старческих капризов. Неудивительно, что в современном Петербурге цена за кольцо – чужая жизнь… И, конечно же, и здесь не обошлось без детектива-любительницы Надежды Лебедевой, которая, как и любая женщина, хотела бы скинуть себе годик-другой …",Иронические детективы
255,https://www.biblio-globus.ru/product/10879416,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10879416.jpg,Донцова Д.А. ,Голое платье звезды,"Истинное призвание Степаниды Козловой - помогать людям! Но разве могла она предположить, что, пообещав девочке-гимназистке найти ее маму, столкнется с чудовищным обманом и предательством... Успешная владелица риэлторского агентства Вера Чернова попала в СИЗО по обвинению в убийстве. Якобы она отравила двух своих клиенток и украла деньги, отложенные теми на покупку квартир. А в изоляторе временного заключения к ней явился призрак Салтычихи и приказал молчать. История Веры оказалась не только запутанной, но ещё и жуткой... Однако со всем этим Козлова разберётся, а вот известие о неожиданной смерти Романа Звягина - большого друга, владельца фирмы ""Бак"" и, по слухам, жениха Степаниды - просто-таки выбило почву из-под ног...",Иронические детективы
256,https://www.biblio-globus.ru/product/10873666,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10873666.jpg,Донцова Д.А. ,Коррида на раздевание,"Это прямо индийское кино какое-то! Никогда не поверишь, что такое может случиться в реальной жизни. Живет себе бывший детдомовец Афанасий Рыбаков, учится, делает блестящую карьеру, строит планы на будущее, и вдруг – бац! Откуда ни возьмись объявляется его мамочка, Алевтина Кирпичникова, которая в доказательство родственных уз демонстрирует на своем животе родимое пятно в виде пчелки. Пятно, надо признать, точь-в-точь такое же, как на животе у самого Афанасия. Вроде, надо радоваться, мать и сын нашли друг друга! Ан нет, что-то настораживает Рыбакова и заставляет его обратиться за помощью к детективам Евлампии Романовой и Максу Вульфу. Лампа приезжает в дом семьи Кирпичниковых, чтобы побеседовать с домочадцами и развеять сомнения молодого человека. Но там она становится свидетельницей внезапной и очень странной смерти Афанасия. Все признаки указывают на то, что Рыбакова отравили. Это уже не индийское кино, а настоящий английский детектив! Голова идет кругом! А тут еще Лампа где-то потеряла младенца, которого ее дочка Киса должна сдать в школу…",Иронические детективы
257,https://www.biblio-globus.ru/product/10862479,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10862479.jpg,Донцова Д.А. ,Оберег от испанской страсти,"У Татьяны Сергеевой буквально на носу юбилей мужа! Но где устроить незабываемый праздник и одновременно сюрприз для супруга?! В это же время в офис к начальнице особой бригады явился продюсер Никита Игров. Он поведал, что его протеже – певица Анна Лаврова лежит в больнице в коме, она наглоталась таблеток. Вторая звезда продюсерского центра, рокер Крис Гумби, подозревается в попытке убийства Лавровой, замаскированной под суицид. Никаких серьезных улик против Криса нет, версия полиции основывается на слухах о ненависти рокера к певице, которая легким движением бедра сбросила его с музыкального Олимпа. Крис тоже попал в больницу с микроинсультом... и убежал оттуда. Игров умоляет Татьяну Сергееву найти певца и снять с него подозрения. Задачка непростая! А тут как раз нагрянул юбилей мужа, десятки гостей собрались в ресторане «Веселуха». Согласитесь, говорящее название! Ох, и повеселились все!..",Иронические детективы
258,https://www.biblio-globus.ru/product/10818575,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10818575.jpg,Донцова Д.А.,Родословная до седьмого полена,"Ничего себе пердимонокль! Оказывается, рядом с домом любительницы частного сыска Даши Васильевой расположены «графские развалины». Случайно обнаружившая их Даша наткнулась рядом с ними на надгробные плиты и труп молодого мужчины! Конечно, Васильевой к трупам не привыкать! Но это был уже явный перебор, ведь утром того же дня на пороге Дашиного дома скончалась совершенно незнакомая женщина, зачем-то заявившаяся к ней в гости.  Полковник Дегтярев категорически не хочет посвящать Дашу в детали расследования, и любительница частного сыска решает распутать загадочное со всех сторон дело сама и утереть полковнику нос!..",Иронические детективы
259,https://www.biblio-globus.ru/product/10306551,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10306551.jpg,Донцова  Д.,В когтях у сказки,"Ура!!! Мне сказочно повезло! Меня, Виолу Тараканову, пригласили пожить в прекрасном отеле на берегу моря… совершенно бесплатно! Правда, я должна написать рекламный… любовный роман, действие которого происходит здесь и сейчас. Сей гениальный пиар-ход придумала владелица гостиницы Марина Лаврова, чтобы привлечь богатых и знаменитых клиентов. Но реальная жизнь предлагает свой сюжет – на территории отеля начинают умирать люди. За расследование берусь я и в случайности не верю. А в этом странном месте порой пробирает мороз по коже: то в грязевом озерце находят мертвым моего знакомого Володю Неумывайкина, то прямо посреди белого дня всем предстает призрак ведьмы Трындычихи, некогда обитавшей в здешних местах…",Иронические детективы
260,https://www.biblio-globus.ru/product/10847213,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10847213.jpg,Куликова Г.М. ,"Двое на одну, или Рога в изобилии","Как известно, жизнь – штука полосатая. Сейчас у Алисы Соболевой была черная полоса. Она попала во Флориду, выйдя замуж за журналиста. И вот теперь ее ненаглядный сбежал. Алиса возвращается на родину. Но тут происходит невероятное – ее несколько раз пытаются убить. После очередного покушения незнакомый мужчина увозит Алису опять в Америку. Там она попадает в чужой дом, где ее все знают, а она – никого. Но потрясающее открытие впереди: она, как две капли воды, похожа на хозяйку этого дома. Но заявить об этом Алиса не спешит. Затевая опасную авантюру, она горит желанием разобраться во всей этой чертовщине…",Иронические детективы
261,https://www.biblio-globus.ru/product/10863809,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10863809.jpg,Полякова Т.В. ,Фуршет для одинокой дамы,"Все самое страшное всегда происходит в темное время суток. Прошлой ночью мне казалось, что ничего ужаснее ее в моей жизни не было и не будет. Но как же я заблуждалась! Вчера со мной хотя бы был Кирилл и он принимал решения. Теперь он с перерезанным горлом лежит в домике в кемпинге, а я осталась совсем одна. Где-то рядом убийца, охотящийся за мной, а меня уже завтра будет разыскивать милиция по подозрению в убийстве. Куда бежать? Кому довериться? Кругом одни враги… Уберись я из того чертова отеля сразу, как только почуяла неладное, возможно, все бы обошлось. Но нет, мне надо было сунуть нос в чужие дела. Любопытство меня погубит… И вот тут, как трое из ларца, явились три дюжих молодца! Неужели по мою душу?..",Иронические детективы
262,https://www.biblio-globus.ru/product/10821134,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10821134.jpg,Донцова  Д.А.,Хорошие манеры Соловья-разбойника,"В детективное агентство Макса Вульфа пришла скрипачка Алла Федина. Едва скрывая волнение, она призналась, что очень боится за свою жизнь, потому что ее пытаются отравить. Оказывается, после концерта Фединой за кулисами вручили торт. Так получилось, что им полакомилась уборщица и… мгновенно умерла. И вот что интересно: тортик передала молодая женщина, которая представилась дочерью Веры Арамакиной – многолетней фанатки, верной поклонницы Фединой. Но почему же Вера сама не принесла сладкое своему кумиру? А потому что недавно скончалась…Испуганная скрипачка умоляет Макса и Евлампию найти эту девушку. И выяснить: а была ли вообще дочь у Арамакиной?",Иронические детективы
263,https://www.biblio-globus.ru/product/10818566,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10818566.jpg,Донцова Д.А.,Жираф - гроза пингвинов,"«Если хочешь получить на день рождения много подарков и прочитать массу комплиментов, позаботься об этом сама, иначе все забудут». Так заявила Евлампии Романовой ее подруга Анечка, и попросила помочь организовать сюрприз ко дню рождения свекрови, которую все зовут Мурлыся. Подарок удался на славу: роскошный пазл из шоколада в виде дворца и его обитателей. Быстренько собрав все это великолепие, женщины сели пить чай. Лампуше и Мурлысе стало жаль есть такую красоту, а вот Анюта полакомилась от души и… попала в больницу!  Евлампия и Макс обратились к профессору Моисею Зильберкранцу, известному специалисту по отравляющим веществам. Тот пришел к выводу, что Аню отравили ядом улитки Конус, найденном в шоколадном презенте. Но его коллега Юрий Деревянкин настаивает, что Зильберкранц ошибся. Эту отраву получают от ящерицы зубоскала. И вскоре Моисей Абрамович кончает с собой. Почему?!  Самолюбивый Моня не пережил позора? На него это не похоже. Вульф и его команда начинают расследование, не подозревая, сколько еще смертей их ждет за воротами шоколадного замка!",Иронические детективы
264,https://www.biblio-globus.ru/product/10918378,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10918378.jpg,Сафонова Е. С.,Риджийский гамбит. Дифференцировать тьму (Тофрахейм #1; Риджийский гамбит #1),"Шахматный гений, хакер, геймер, ботан и очкарик, — это Снежка. Она колючая и серьёзная, недоверчивая и мстительная. Она не верит в сказки, но попадает в одну из них. Только вместо прекрасного принца, магического дара и звания Избранной ей достаётся участь спутницы романтической героини и куклы колдуна. А ещё мир на грани войны, рабский ошейник, тюрьма жестоких Тёмных и совсем не светлые Светлые. Снежка вступает в главную игру своей жизни, где ставка — выживание и свобода. Но сможет ли она выиграть в этой партии, располагая лишь собственным интеллектом? Ведь когда всё вокруг оборачивается не тем, чем кажется, это круто меняет правила. Как и симпатия к игроку по ту сторону доски...",Отечественная фантастика
265,https://www.biblio-globus.ru/product/10892939,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10892939.jpg,Панов В.Ю. ,Ангел мертвеца (Тайный Город #30),"Сражение не было выиграно - Лисс, Джира и Бри всего лишь не позволили Консулу победить. Война за Тайный Город не была выиграна - но она началась, и поражение в ней подобно смерти. Противники готовятся к тяжёлым боям, но случилось то, чего никто не ожидал: война вернула к жизни грозные Тёмные церемонии, и над развернувшейся схваткой мрачной тенью поднялась та, которую даже ангел называет Госпожой. Та, чья мощь сравнима с силой самого Спящего. Та, чьё Слово может изменить Вселенную. Если будет произнесено. Самопожертвование, любовь и древние кости в прямом продолжении романа «Тёмные церемонии».",Отечественная фантастика
266,https://www.biblio-globus.ru/product/10901939,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10901939.jpg,Карелин А.А. ,Одиссей Фокс. Тени звезд,"На древнем космическом мусоровозе летает с планеты на планету частный сыщик Одиссей Фокс. Гений и эксцентрик, единственный человек в Галактике, который не использует улучшений и апгрейдов.Всего лишь несколько дней назад его пытались убить и… убили. Но тайна Одиссея, которую он тщательно хранит от посторонних, вернула его к жизни. Теперь космодетектива и его юную ученицу — технобогиню Афину, или попросту Ану, — ждут новые увлекательные дела и приключения. Им придется расшифровать код шеклов, скрытый в загадочных фигурках, то и дело возникающих в разных мирах, спасти наследника трехглазых руу’нн на уникальной планете-игрушке и раскрыть убийство звезды кинартов в прямом галактическом эфире!«Одиссей Фокс» возрождает традиции умной, ироничной приключенческой фантастики. Это трибьют всему самому лучшему в космоопере: Шекли, Булычеву, Гаррисону, «Ковбою Бибопу», «Звездным королям», «Светлячку» — список бесконечен!",Отечественная фантастика
267,https://www.biblio-globus.ru/product/10879803,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10879803.jpg,Карелин А.А. ,Одиссей Фокс,"На древнем космическом мусоровозе летает с планеты на планету частный сыщик Одиссей Фокс. Гений и эксцентрик, единственный человек в Галактике, который не использует улучшений и апгрейдов.Увлекательные головоломки и необычные дела сыплются на его голову как из рога изобилия. Но вместе с друзьями: технобогиней Афиной, космической птицей Чернушкой, педантичным бухгалтером-лууром и ехидной магазинной тележкой с ИИ — он преодолевает все преграды на своем пути. А преград много! То коварные Меценаты стремятся любой ценой вызнать у сыщика его секреты, то клан Валентайн взрывает его в казино, то технобоги преграждают ему дорогу, не в силах поднять завесу над тайной происхождения Одиссея…«Одиссей Фокс» возрождает традиции умной, ироничной приключенческой фантастики. Это трибьют всему самому лучшему в космоопере: Шекли, Булычеву, Гаррисону, «Ковбою Бибопу», «Звездным королям», «Светлячку» — список бесконечен!",Отечественная фантастика
268,https://www.biblio-globus.ru/product/10642679,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10642679.jpg,Сапковский А.,Крещение огнем,"Ведьмак — это мастер меча и мэтр волшебства, ведущий непрерывную войну с кровожадными монстрами, которые угрожают покою сказочной страны. «Ведьмак» — это мир на острие меча, ошеломляющее действие, незабываемые ситуации, великолепные боевые сцены.",Отечественная фантастика
269,https://www.biblio-globus.ru/product/10892940,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10892940.jpg,Панов В.Ю. ,Ангел мертвеца (Тайный Город #30),"Сражение не было выиграно - Лисс, Джира и Бри всего лишь не позволили Консулу победить. Война за Тайный Город не была выиграна - но она началась, и поражение в ней подобно смерти. Противники готовятся к тяжёлым боям, но случилось то, чего никто не ожидал: война вернула к жизни грозные Тёмные церемонии, и над развернувшейся схваткой мрачной тенью поднялась та, которую даже ангел называет Госпожой. Та, чья мощь сравнима с силой самого Спящего. Та, чьё Слово может изменить Вселенную. Если будет произнесено. Самопожертвование, любовь и древние кости в прямом продолжении романа «Тёмные церемонии».",Отечественная фантастика
270,https://www.biblio-globus.ru/product/10825963,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10825963.jpg,Сапковский  А,Кровь эльфов,"Приключения ведьмака Геральта из Ривии  продолжаются!«Ведьмак» – это мир на острие меча,  ошеломляющее действие, незабываемые ситуации, великолепные боевые сцены.Сага Анджея Сапковского занимает одно из первых мест в отечественных и зарубежных списках лучшего фэнтези, а Геральт, культовый персонаж литературы и компьютерных игр, уже во второй раз появляется на телеэкранах.",Отечественная фантастика
271,https://www.biblio-globus.ru/product/10879295,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10879295.jpg,Дуэль А. ,Серпентес,"«Серпентес» — престижная закрытая школа, где учатся дети богатых и влиятельных людей. Как же была удивлена Эйлин — девушка из простой семьи, когда у нее получилось туда поступить. Наконец-то она сможет вырваться из мира, где ее не понимают родители. «Серпентес» обещает Эйлин свободу, новых друзей, прекрасные возможности, а может, и любовь. Но оказывается, школа хранит мрачную тайну. По легенде, раньше на ее месте жил огромный змей. И каждые пятьдесят лет он устраивает охоту… на учеников. Правда ли то, что говорят о «Серпентесе»? Или это жестокие шутки избалованных детишек? Эйлин предстоит выяснить, что же такое настоящее зло…",Отечественная фантастика
272,https://www.biblio-globus.ru/product/10865218,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10865218.jpg,Перумов Н.,"Алмазный Меч, Деревянный Меч","Разгромлены, подавлены, унижены гномы, эльфы, орки и Дану. Империя хумансов магией великих Магических орденов сеет кровь и страх. Но те, кого пренебрежительно называют ""нелюдь"", готовят страшную месть. В Друнгском Лесу созревает ужасающий меч Дану - Иммельсторн. Глубоко под толщей гор сияет разрушительной мощью меч гномов - Драгнир. Близится время легендарного сражения!",Отечественная фантастика
273,https://www.biblio-globus.ru/product/10919182,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10919182.jpg,Ролдугина С. ,Эхо Миштар. Север и юг (Эхо Миштар #1),"В Ишмирате родиться кимортом, повелителем энергии морт – и дар, и проклятие. Киморты не стареют, лишь становятся могущественнее… Но, достигая пика возможностей, они неминуемо проходят жестокую трансформацию.Сброс.Тогда рождается спутник, осколок личности, что отбирает память, чувства, силу. А киморт, который прежде был едва ли не божеством, превращается в бледную тень, навсегда оставляя тех, кого любил – и тех, для кого стал целым миром.Каково тебе потерять учителя в один миг, Фогарта Сой-рон?…и только ли учителя?",Отечественная фантастика
274,https://www.biblio-globus.ru/product/10920766,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10920766.jpg,Тармашев  С. С.,Жажда власти 4. Рестарт,"День Мишкоатли наступил, и на престол уселся новый Император. Да здравствует Император Леонид! Ему суждено править следующую тысячу лет. Императорская гонка закончилась, и жизнь остальных уцелевших претендентов разом обесценилась. Как знать, сколько пользы они теперь принесут Великим Доминионам и не захочет ли новоиспечённый правитель свести счёты с былыми конкурентами? А тут ещё Ловчая Сеть снова открылась на Земле, увеличив поголовье претендентов в галактике.Пока проигравшие зализывают раны, а главы Доминионов минимизируют последствия для своих народов, журналисты пытаются предсказать первые шаги нового Императора. Но Леонид не спешит использовать силы Экстервита. Кажется, ему вообще нет дела до своих новых подданных. И неудивительно, ведь войска цивилизации Тс уже захватили в плен корабль Величайшей Стеллы, и жизнь девушки, которую Лёня Воскресенский искал целый год, снова оказалась под угрозой…",Отечественная фантастика
275,https://www.biblio-globus.ru/product/10870450,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10870450.jpg,Панов В.Ю. ,"Охота на горностая. Зеленый гамбит. Поцелуй Уробороса (Тайный Город #21, 22, 23)","Охота на горностаяНикто не удивился тому, что три юных чуда из хороших семей выбрали для отдыха именно Таиланд - где еще можно расслабиться и отдохнуть от Тайного Города? И где еще можно пропустить неожиданный удар от старых врагов, пожелавших начать новую интригу против Ордена? Именно здесь, во тьме тропической ночи, молодым рыцарям придется пройти настоящую проверку на прочность…Зеленый гамбитНет покоя в Тайном Городе! Да и откуда ему взяться, если первый князь Нави, вечный изгнанник Ярга вернулся в большую игру и собирается захватить власть над Тайным Городом и всей Землей. И неумолимо движется к своей цели. Заговоры и предательства - вот война Ярги, и на шее королевы Всеславы уже затягивают петлю те, кого она считает верными подданными. Зеленый Дом шатается, и многие начинают следовать принципу: ""Нужно ставить на победителя"", имея в виду первого князя. Тень легендарного Ярги нависла над Тайным Городом, но в том продуманном хаосе, который он создает, есть четверо неизвестных - вынырнувшие из небытия обитатели Знающих Выселок. Которых считали мертвыми. Которых считали врагами. Кем они станут теперь?Поцелуй уроборосаВласть, любовь, ненависть. Что еще нужно, чтобы начать войну? На одной чаше весов — королевская корона, на другой — жизнь близких, и выбор — как удар меча: стремительный и резкий. Времени нет… Но исход не изменить ни силой, ни мольбой, потому что невозможно изменить то, что уже случилось. Кровавая свадьба королевы Всеславы стала прологом череды потрясений, которые затронули не только Зеленый Дом, но и весь Тайный Город. И вновь Великим Домам не обойтись без помощи сплоченной команды наемников-челов — Артема, Кортеса, Инги и Яны.",Отечественная фантастика
276,https://www.biblio-globus.ru/product/10839361,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10839361.jpg,Зыков В.,Обратная сторона Власти. Вояж,"Нападение на Школу Пепла могущественных врагов успешно отбито, Мастера считают трофеи. Наступило временное затишье. И лишь для Ученика Малка нет никакого покоя. Воля наставника гонит его не куда-нибудь, а в Яванский пояс. И кто знает, чем для него может завершиться этот смертельный вояж…",Отечественная фантастика
277,https://www.biblio-globus.ru/product/10813923,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10813923.jpg,"Рыльская Т., Рыльский Г. ",Ноктамбула. 2. Пробуждение,"Черный Король неумолимо просыпается, а Тайна все путешествует во времени и пространстве. Однако теперь она не только приобретает новых друзей и врагов, но и постоянно сталкивается со старыми. События закручиваются в безумном вихре, словно кто-то дергает всех за невидимые нити, а время сошло с ума.Так что же делать, если миры буквально рассыпаются на части?Может быть… попить чаю?",Отечественная фантастика
278,https://www.biblio-globus.ru/product/9925801,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=9925801.jpg,Сапковский А.,Башня ласточки,"Анджей Сапковский - один из тех редких авторов, чьи произведения не просто обрели в нашей стране культовый статус, но стали частью РОССИЙСКОЙ фантастики. Более того, Сапковский - писатель, обладающий талантом творить АБСОЛЮТНО ОРИГИНАЛЬНЫЕ фэнтези, полностью свободные от влияния извне, однако связанные с классической мифологической традицией. Книги Сапковского не просто блистательны по литературности формы и глубине содержания. Они являют собою картину мира - мира ""меча и магии"", мира искрометного  юмора, не только захватывающего внимание читателя, но и трогающего его душу. Читайте сагу о Цири и Геральте!",Отечественная фантастика
